scenario,mois,date_calendrier,annee,equipes,independants,organisateurs,organisateurs_solo,organisateurs_pro,clubs_tri,coachs_tri,athletes_tri,coachs_running,clubs_running,clients_multisport,clients_total_endurance,mrr_multisport,part_mrr_multisport_pct,arpu_equipe,mrr_equipes,mrr_independants,mrr_abonnements,mrr_marketplace,gmv_marketplace_mois,missions_vacataires_mois,commission_missions_pct,part_mrr_international_pct,mrr_enterprise,mrr_total,arr,marge_brute_pct,marge_brute_eur,cogs_variables,couts_infra_outils,couts_rh_equipe,effectif_etp,salaire_fondateur_net,dividendes_fondateur_net,remuneration_totale_net,remuneration_lissee_annuelle,mode_remuneration,cout_total_mensuel,resultat_net,tresorerie,multiple_valorisation,valorisation_eur,vs_ippogee,objectif_15k,objectif_100M
Leader Europe (objectif 100M€),87,fév. 2035,Y8,2157.5,14242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16400.0,0.0,0.0,123.0,265969.0,116786.0,382756.0,35985.0,367107.0,445.0,11.2,35.3,36000.0,454741.0,5456894.0,85.6,389408.0,65333.0,50850.0,58850.0,14,18000,0.0,18000.0,142839.0,salaire,143300.0,246108.0,12329818.0,17.6,96041337.0,DÉPASSÉ,OUI,
Leader Europe (objectif 100M€),88,mars 2035,Y8,2201.1,14502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16703.0,0.0,0.0,124.0,272200.0,118914.0,391114.0,36914.0,376795.0,456.7,11.2,36.2,37333.0,465362.0,5584345.0,85.6,398512.0,66850.0,51000.0,58850.0,14,18000,0.0,18000.0,143671.0,salaire,143450.0,255062.0,12584880.0,17.6,98284480.0,DÉPASSÉ,OUI,
Leader Europe (objectif 100M€),89,avr. 2035,Y8,2244.9,14762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17007.0,0.0,0.0,124.0,278490.0,121052.0,399542.0,37855.0,386613.0,468.6,11.2,37.1,38667.0,476064.0,5712770.0,85.6,407682.0,68382.0,51150.0,58850.0,14,18000,0.0,18000.0,144483.0,salaire,143600.0,264082.0,12848961.0,17.6,100544751.0,DÉPASSÉ,OUI,OUI
Leader Europe (objectif 100M€),90,mai 2035,Y8,2289.0,15024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17313.0,0.0,0.0,124.0,284839.0,123200.0,408039.0,38808.0,396562.0,480.7,11.2,38.0,40000.0,486847.0,5842165.0,85.6,416918.0,69929.0,51300.0,58850.0,14,18000,0.0,18000.0,145278.0,salaire,143750.0,273168.0,13122129.0,17.6,102822097.0,DÉPASSÉ,OUI,OUI
Leader Europe (objectif 100M€),91,juin 2035,Y8,2333.3,15287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17621.0,0.0,0.0,125.0,291248.0,125356.0,416604.0,39773.0,406643.0,492.9,11.2,38.9,41333.0,497711.0,5972526.0,85.6,426220.0,71491.0,51450.0,58850.0,14,18000,0.0,18000.0,146055.0,salaire,143900.0,282320.0,13404449.0,17.6,105116464.0,DÉPASSÉ,OUI,OUI
Leader Europe (objectif 100M€),92,juil. 2035,Y8,2377.8,15552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17929.0,0.0,0.0,125.0,297715.0,127522.0,425237.0,40751.0,416856.0,505.3,11.2,39.8,42667.0,508654.0,6103852.0,85.6,435588.0,73067.0,51600.0,58850.0,14,18000,0.0,18000.0,146815.0,salaire,144050.0,291538.0,13695987.0,17.6,107427797.0,DÉPASSÉ,OUI,OUI
Leader Europe (objectif 100M€),93,août 2035,Y8,2422.6,15817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18239.0,0.0,0.0,126.0,304241.0,129698.0,433938.0,41740.0,427202.0,517.8,11.2,40.7,44000.0,519678.0,6236139.0,85.6,445021.0,74657.0,51750.0,58850.0,14,18000,0.0,18000.0,147559.0,salaire,144200.0,300821.0,13996808.0,17.6,109756041.0,DÉPASSÉ,OUI,OUI
Leader Europe (objectif 100M€),94,sept. 2035,Y8,2467.5,16083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18551.0,0.0,0.0,126.0,310826.0,131882.0,442707.0,42741.0,437681.0,530.5,11.2,41.6,45333.0,530782.0,6369383.0,85.6,454519.0,76263.0,51900.0,58850.0,14,18000,0.0,18000.0,148287.0,salaire,144350.0,310169.0,14306977.0,17.6,112101142.0,DÉPASSÉ,OUI,OUI
Leader Europe (objectif 100M€),95,oct. 2035,Y8,2512.8,16351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18863.0,0.0,0.0,126.0,317469.0,134075.0,451543.0,43755.0,448294.0,543.4,11.2,42.4,46667.0,541965.0,6503582.0,85.6,464083.0,77883.0,52050.0,58850.0,14,18000,0.0,18000.0,149000.0,salaire,144500.0,319583.0,14626560.0,17.6,114463044.0,DÉPASSÉ,OUI,OUI
Leader Europe (objectif 100M€),96,nov. 2035,Y8,2558.2,16619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19177.0,0.0,0.0,127.0,324170.0,136276.0,460446.0,44781.0,459040.0,556.4,11.2,43.3,48000.0,553228.0,6638733.0,85.6,473710.0,79517.0,52200.0,58850.0,14,18000,0.0,18000.0,149698.0,salaire,144650.0,329060.0,17955620.0,17.9,118833312.0,DÉPASSÉ,OUI,OUI
Leader Europe (objectif 100M€),97,déc. 2035,Y9,2603.9,16889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19492.0,0.0,0.0,127.0,330930.0,138486.0,469416.0,45820.0,469922.0,569.6,11.2,44.2,48000.0,563236.0,6758831.0,85.6,482136.0,81100.0,52350.0,58850.0,14,18000,0.0,18000.0,150382.0,salaire,144800.0,337336.0,18292956.0,17.6,118955430.0,DÉPASSÉ,OUI,OUI
Leader Europe (objectif 100M€),98,jan. 2036,Y9,2649.8,17159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19809.0,0.0,0.0,127.0,337748.0,140705.0,478453.0,46870.0,480938.0,583.0,11.2,45.1,48000.0,573323.0,6879875.0,85.6,490626.0,82697.0,52500.0,58850.0,14,18000,0.0,18000.0,151051.0,salaire,144950.0,345676.0,18638631.0,17.6,121085801.0,DÉPASSÉ,OUI,OUI
Leader Europe (objectif 100M€),99,fév. 2036,Y9,2695.9,17431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20127.0,0.0,0.0,128.0,344623.0,142932.0,487555.0,47933.0,492089.0,596.5,11.2,46.0,48000.0,583488.0,7001861.0,85.6,499179.0,84310.0,52650.0,58850.0,14,18000,0.0,18000.0,151707.0,salaire,145100.0,354079.0,18992710.0,17.6,123232749.0,DÉPASSÉ,OUI,OUI
Leader Europe (objectif 100M€),100,mars 2036,Y9,2742.3,17703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20446.0,0.0,0.0,128.0,351556.0,145167.0,496723.0,49009.0,503377.0,610.2,11.2,46.9,48000.0,593732.0,7124785.0,85.5,507796.0,85936.0,52800.0,58850.0,14,18000,0.0,18000.0,152350.0,salaire,145250.0,362546.0,19355256.0,17.6,125396218.0,DÉPASSÉ,OUI,OUI
Leader Europe (objectif 100M€),101,avr. 2036,Y9,2788.8,17977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20766.0,0.0,0.0,129.0,358547.0,147410.0,505957.0,50097.0,514801.0,624.0,11.2,47.8,48000.0,604054.0,7248645.0,85.5,516476.0,87578.0,52950.0,58850.0,14,18000,0.0,18000.0,152980.0,salaire,145400.0,371076.0,19726332.0,17.6,127576149.0,DÉPASSÉ,OUI,OUI
Leader Europe (objectif 100M€),102,mai 2036,Y9,2835.6,18251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21087.0,0.0,0.0,129.0,365595.0,149660.0,515256.0,51197.0,526361.0,638.0,11.2,48.7,48000.0,614453.0,7373437.0,85.5,525219.0,89234.0,53100.0,58850.0,14,18000,0.0,18000.0,153598.0,salaire,145550.0,379669.0,20106001.0,17.6,129772486.0,DÉPASSÉ,OUI,OUI
Leader Europe (objectif 100M€),103,juin 2036,Y9,2882.6,18527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21409.0,0.0,0.0,129.0,372700.0,151919.0,524619.0,52310.0,538059.0,652.2,11.2,49.6,48000.0,624930.0,7499157.0,85.5,534025.0,90905.0,53250.0,58850.0,14,18000,0.0,18000.0,154204.0,salaire,145700.0,388325.0,20494325.0,17.6,131985171.0,DÉPASSÉ,OUI,OUI
Leader Europe (objectif 100M€),104,juil. 2036,Y9,2929.8,18803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21733.0,0.0,0.0,130.0,379863.0,154185.0,534048.0,53436.0,549894.0,666.5,11.2,50.4,48000.0,635484.0,7625804.0,85.4,542893.0,92591.0,53400.0,58850.0,14,18000,0.0,18000.0,154798.0,salaire,145850.0,397043.0,20891368.0,17.6,134214146.0,DÉPASSÉ,OUI,OUI
Leader Europe (objectif 100M€),105,août 2036,Y9,2977.3,19080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22058.0,0.0,0.0,130.0,387082.0,156459.0,543540.0,54574.0,561867.0,681.1,11.2,51.3,48000.0,646114.0,7753372.0,85.4,551823.0,94292.0,53550.0,58850.0,14,18000,0.0,18000.0,155381.0,salaire,146000.0,405823.0,21297191.0,17.6,136459353.0,DÉPASSÉ,OUI,OUI
Leader Europe (objectif 100M€),106,sept. 2036,Y9,3024.9,19358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22383.0,0.0,0.0,130.0,394357.0,158740.0,553097.0,55725.0,573979.0,695.7,11.1,52.2,48000.0,656822.0,7881860.0,85.4,560815.0,96007.0,53700.0,58850.0,14,18000,0.0,18000.0,155953.0,salaire,146150.0,414665.0,21711855.0,17.6,138720732.0,DÉPASSÉ,OUI,OUI
Leader Europe (objectif 100M€),107,oct. 2036,Y9,3072.8,19638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22710.0,0.0,0.0,131.0,401689.0,161028.0,562717.0,56889.0,586230.0,710.6,11.1,53.1,48000.0,667605.0,8011263.0,85.4,569868.0,97737.0,53850.0,58850.0,14,18000,0.0,18000.0,156514.0,salaire,146300.0,423568.0,22135423.0,17.6,140998225.0,DÉPASSÉ,OUI,OUI
Leader Europe (objectif 100M€),108,nov. 2036,Y9,3120.9,19917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23038.0,0.0,0.0,131.0,409077.0,163323.0,572400.0,58065.0,598619.0,725.6,11.1,54.0,48000.0,678465.0,8141578.0,85.3,578983.0,99482.0,54000.0,58850.0,14,18000,0.0,18000.0,157065.0,salaire,146450.0,432533.0,22567956.0,17.6,143291773.0,DÉPASSÉ,OUI,OUI
Leader Europe (objectif 100M€),109,déc. 2036,Y10,3168.6,20193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23361.0,0.0,0.0,132.0,417117.0,165581.0,582697.0,59244.0,611053.0,740.7,11.1,54.0,48000.0,689942.0,8279302.0,85.3,588718.0,101223.0,54000.0,58850.0,14,18000,0.0,18000.0,157606.0,salaire,146450.0,442268.0,23010224.0,17.6,145715719.0,DÉPASSÉ,OUI,OUI
Leader Europe (objectif 100M€),110,jan. 2037,Y10,3216.1,20464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23680.0,0.0,0.0,132.0,425172.0,167801.0,592973.0,60427.0,623528.0,755.8,11.1,54.0,48000.0,701401.0,8416808.0,85.3,598440.0,102961.0,54000.0,58850.0,14,18000,0.0,18000.0,158137.0,salaire,146450.0,451990.0,23462214.0,17.6,148135824.0,DÉPASSÉ,OUI,OUI
Leader Europe (objectif 100M€),111,fév. 2037,Y10,3263.3,20730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23993.0,0.0,0.0,133.0,433242.0,169985.0,603228.0,61614.0,636046.0,771.0,11.1,54.0,48000.0,712842.0,8554100.0,85.3,608146.0,104695.0,54000.0,58850.0,14,18000,0.0,18000.0,158658.0,salaire,146450.0,461696.0,23923910.0,17.6,150552152.0,DÉPASSÉ,OUI,OUI
Leader Europe (objectif 100M€),112,mars 2037,Y10,3310.3,20992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24302.0,0.0,0.0,133.0,441328.0,172134.0,613462.0,62803.0,648606.0,786.2,11.1,54.0,48000.0,724265.0,8691180.0,85.3,617839.0,106426.0,54000.0,58850.0,14,18000,0.0,18000.0,159170.0,salaire,146450.0,471389.0,24395299.0,17.6,152964768.0,DÉPASSÉ,OUI,OUI
Leader Europe (objectif 100M€),113,avr. 2037,Y10,3356.9,21250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24607.0,0.0,0.0,134.0,449428.0,174247.0,623675.0,63996.0,661207.0,801.5,11.1,54.0,48000.0,735671.0,8828053.0,85.3,627518.0,108153.0,54000.0,58850.0,14,18000,0.0,18000.0,159673.0,salaire,146450.0,481068.0,24876367.0,17.6,155373731.0,DÉPASSÉ,OUI,OUI
Leader Europe (objectif 100M€),114,mai 2037,Y10,3403.3,21503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24906.0,0.0,0.0,134.0,457543.0,176325.0,633868.0,65192.0,673848.0,816.8,11.1,54.0,48000.0,747060.0,8964722.0,85.3,637183.0,109877.0,54000.0,58850.0,14,18000,0.0,18000.0,160167.0,salaire,146450.0,490733.0,25367101.0,17.6,157779104.0,DÉPASSÉ,OUI,OUI
Leader Europe (objectif 100M€),115,juin 2037,Y10,3449.4,21752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25202.0,0.0,0.0,135.0,465672.0,178370.0,644041.0,66391.0,686529.0,832.2,11.1,54.0,48000.0,758433.0,9101190.0,85.3,646835.0,111597.0,54000.0,58850.0,14,18000,0.0,18000.0,160652.0,salaire,146450.0,500385.0,25867486.0,17.6,160180945.0,DÉPASSÉ,OUI,OUI
Leader Europe (objectif 100M€),116,juil. 2037,Y10,3495.2,21998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25493.0,0.0,0.0,136.0,473815.0,180381.0,654195.0,67593.0,699249.0,847.6,11.1,54.0,48000.0,769788.0,9237461.0,85.3,656474.0,113314.0,54000.0,58850.0,14,18000,0.0,18000.0,161129.0,salaire,146450.0,510024.0,26377510.0,17.6,162579312.0,DÉPASSÉ,OUI,OUI
Leader Europe (objectif 100M€),117,août 2037,Y10,3540.7,22239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25780.0,0.0,0.0,136.0,481971.0,182359.0,664330.0,68798.0,712009.0,863.0,11.1,54.0,48000.0,781128.0,9373538.0,85.3,666100.0,115028.0,54000.0,58850.0,14,18000,0.0,18000.0,161598.0,salaire,146450.0,519650.0,26897160.0,17.6,164974261.0,DÉPASSÉ,OUI,OUI
Leader Europe (objectif 100M€),118,sept. 2037,Y10,3585.9,22476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26062.0,0.0,0.0,137.0,490141.0,184304.0,674445.0,70006.0,724807.0,878.6,11.1,54.0,48000.0,792452.0,9509423.0,85.3,675713.0,116739.0,54000.0,58850.0,14,18000,0.0,18000.0,162059.0,salaire,146450.0,529263.0,27426423.0,17.6,167365848.0,DÉPASSÉ,OUI,OUI
Leader Europe (objectif 100M€),119,oct. 2037,Y10,3630.9,22709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26340.0,0.0,0.0,137.0,498325.0,186218.0,684542.0,71218.0,737643.0,894.1,11.1,54.0,48000.0,803760.0,9645121.0,85.3,685314.0,118446.0,54000.0,58850.0,14,18000,0.0,18000.0,162513.0,salaire,146450.0,538864.0,27965287.0,17.6,169754125.0,DÉPASSÉ,OUI,OUI
Leader Europe (objectif 100M€),120,nov. 2037,Y10,3675.6,22939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26615.0,0.0,0.0,138.0,506522.0,188100.0,694621.0,72432.0,750516.0,909.7,11.1,54.0,48000.0,815053.0,9780633.0,85.3,694902.0,120151.0,54000.0,58850.0,14,18000,0.0,18000.0,162958.0,salaire,146450.0,548452.0,28513739.0,17.6,172139146.0,DÉPASSÉ,OUI,OUI
Leader Dual-Track (FR + EN/WT),1,déc. 2027,Y1,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,74.0,297.0,180.0,477.0,0.0,0.0,0.0,0.0,0.0,0,477.0,5725.0,83.8,400.0,77.0,2200.0,0.0,1,0,0.0,0.0,0.0,optimal,2200.0,-1800.0,118200.0,6.4,36641.0,En cours,,
Leader Dual-Track (FR + EN/WT),2,jan. 2028,Y1,8.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,74.0,592.0,359.0,950.0,0.0,0.0,0.0,0.0,0.0,0,950.0,11404.0,83.8,797.0,154.0,2200.0,0.0,1,0,0.0,0.0,0.0,optimal,2200.0,-1403.0,116797.0,6.4,72986.0,En cours,,
Leader Dual-Track (FR + EN/WT),3,fév. 2028,Y1,11.9,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,74.0,885.0,534.0,1420.0,0.0,0.0,0.0,0.0,0.0,0,1420.0,17037.0,83.8,1190.0,230.0,2200.0,250.0,2,0,0.0,0.0,0.0,optimal,2450.0,-1260.0,115537.0,7.0,119260.0,En cours,,
Leader Dual-Track (FR + EN/WT),4,mars 2028,Y1,15.9,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,74.0,1184.0,713.0,1897.0,0.0,0.0,0.0,0.0,1.2,0,1897.0,22764.0,83.8,1591.0,306.0,2200.0,250.0,2,0,0.0,0.0,0.0,optimal,2450.0,-859.0,114677.0,7.0,159350.0,En cours,,
Leader Dual-Track (FR + EN/WT),5,avr. 2028,Y1,20.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,74.0,1488.0,893.0,2381.0,0.0,0.0,0.0,0.0,2.3,0,2381.0,28570.0,83.9,1997.0,384.0,2200.0,250.0,2,0,0.0,0.0,0.0,optimal,2450.0,-453.0,114224.0,7.0,199987.0,En cours,,
Leader Dual-Track (FR + EN/WT),6,mai 2028,Y1,24.1,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,75.0,1796.0,1075.0,2871.0,0.0,0.0,0.0,0.0,3.5,0,2871.0,34453.0,83.9,2409.0,462.0,2200.0,1550.0,4,0,0.0,0.0,0.0,optimal,3750.0,-1341.0,112883.0,7.0,241171.0,En cours,,
Leader Dual-Track (FR + EN/WT),7,juin 2028,Y1,31.4,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,0.0,75.0,2347.0,1556.0,3903.0,0.0,0.0,0.0,0.0,4.7,0,3903.0,46839.0,83.9,3276.0,627.0,2200.0,1550.0,4,0,0.0,0.0,0.0,optimal,3750.0,-474.0,112409.0,7.0,327876.0,En cours,,
Leader Dual-Track (FR + EN/WT),8,juil. 2028,Y1,38.8,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,0.0,0.0,75.0,2906.0,2042.0,4948.0,0.0,0.0,0.0,0.0,5.8,0,4948.0,59377.0,84.0,4154.0,794.0,2200.0,1550.0,4,217.0,0.0,217.0,325.0,optimal,4154.0,0.0,112409.0,7.0,415637.0,En cours,,
Leader Dual-Track (FR + EN/WT),9,août 2028,Y1,46.2,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,0.0,0.0,75.0,3472.0,2533.0,6005.0,0.0,0.0,0.0,0.0,7.0,0,6005.0,72064.0,84.0,5044.0,962.0,2200.0,1550.0,4,693.0,0.0,693.0,1213.0,optimal,5044.0,0.0,112409.0,7.0,504451.0,En cours,,
Leader Dual-Track (FR + EN/WT),10,sept. 2028,Y1,53.7,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,0.0,0.0,75.0,4046.0,3029.0,7075.0,0.0,0.0,0.0,0.0,8.2,0,7075.0,84902.0,84.0,5944.0,1131.0,2200.0,1550.0,4,1175.0,0.0,1175.0,2502.0,optimal,5944.0,0.0,112409.0,7.0,594313.0,En cours,,
Leader Dual-Track (FR + EN/WT),11,oct. 2028,Y1,61.3,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.0,0.0,0.0,75.0,4628.0,3529.0,8157.0,0.0,0.0,0.0,0.0,9.3,0,8157.0,97888.0,84.0,6855.0,1302.0,2200.0,1550.0,4,1663.0,0.0,1663.0,4089.0,optimal,6855.0,0.0,112409.0,7.0,685218.0,En cours,,
Leader Dual-Track (FR + EN/WT),12,nov. 2028,Y1,69.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.0,0.0,0.0,76.0,5218.0,4034.0,9252.0,0.0,0.0,0.0,0.0,10.5,0,9252.0,111023.0,84.1,7777.0,1475.0,2200.0,1550.0,4,2000,0.0,2000.0,5749.0,optimal,7483.0,293.0,112702.0,9.0,999209.0,En cours,,
Leader Dual-Track (FR + EN/WT),13,déc. 2028,Y2,76.7,554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.0,0.0,0.0,77.0,5879.0,4544.0,10423.0,0.0,0.0,0.0,0.0,11.7,0,10423.0,125070.0,84.1,8764.0,1659.0,4800.0,1550.0,4,1293.0,0.0,1293.0,6500.0,optimal,8764.0,0.0,112702.0,9.0,1125630.0,En cours,,
Leader Dual-Track (FR + EN/WT),14,jan. 2029,Y2,84.5,617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.0,0.0,0.0,78.0,6561.0,5058.0,11619.0,0.0,0.0,0.0,0.0,12.8,0,11619.0,139423.0,84.1,9772.0,1846.0,4800.0,1550.0,4,1833.0,0.0,1833.0,7607.0,optimal,9772.0,0.0,112702.0,9.0,1254808.0,En cours,,
Leader Dual-Track (FR + EN/WT),15,fév. 2029,Y2,92.4,680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772.0,0.0,0.0,79.0,7264.0,5577.0,12840.0,0.0,0.0,0.0,0.0,14.0,0,12840.0,154085.0,84.1,10803.0,2037.0,4800.0,1550.0,4,2386.0,0.0,2386.0,9008.0,optimal,10803.0,0.0,112702.0,9.0,1386762.0,En cours,,
Leader Dual-Track (FR + EN/WT),16,mars 2029,Y2,100.4,744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.0,0.0,0.0,80.0,7988.0,6100.0,14088.0,0.0,0.0,0.0,0.0,15.2,0,14088.0,169057.0,84.2,11857.0,2231.0,4800.0,1550.0,4,2500,0.0,2500.0,10320.0,optimal,11017.0,840.0,113543.0,9.0,1521516.0,En cours,,
Leader Dual-Track (FR + EN/WT),17,avr. 2029,Y2,108.4,808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917.0,0.0,0.0,81.0,8735.0,6627.0,15362.0,0.0,0.0,0.0,0.0,16.3,0,15362.0,184343.0,84.2,12933.0,2429.0,4800.0,1550.0,4,2500,0.0,2500.0,11478.0,optimal,11017.0,1916.0,115459.0,9.0,1659091.0,En cours,,
Leader Dual-Track (FR + EN/WT),18,mai 2029,Y2,116.4,873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0,0.0,0.0,82.0,9503.0,7159.0,16662.0,0,0.0,0.0,11.5,17.5,0,16662.0,199946.0,84.2,14032.0,2630.0,4800.0,1550.0,4,2500,0.0,2500.0,12507.0,optimal,11017.0,3015.0,118474.0,10.7,2139417.0,En cours,,
Leader Dual-Track (FR + EN/WT),19,juin 2029,Y2,128.5,977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1106.0,0.0,0.0,83.0,10615.0,8012.0,18628.0,40.0,399.0,0.5,11.5,19.6,0,18668.0,224011.0,84.3,15730.0,2938.0,4816.0,1550.0,4,2500,0.0,2500.0,13428.0,optimal,11033.0,4697.0,123171.0,10.7,2396917.0,En cours,,
Leader Dual-Track (FR + EN/WT),20,juil. 2029,Y2,140.7,1083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1224.0,0.0,0.0,84.0,11770.0,8882.0,20652.0,90.0,895.0,1.1,11.5,21.7,0,20742.0,248905.0,84.3,17487.0,3255.0,4832.0,1550.0,4,2500,0.0,2500.0,14256.0,optimal,11049.0,6439.0,129610.0,10.7,2663287.0,En cours,,
Leader Dual-Track (FR + EN/WT),21,août 2029,Y2,153.2,1191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1344.0,0.0,0.0,85.0,12969.0,9768.0,22737.0,150.0,1496.0,1.8,11.5,23.8,0,22887.0,274644.0,84.4,19306.0,3581.0,4848.0,1550.0,4,2500,0.0,2500.0,15006.0,optimal,11065.0,8242.0,137851.0,10.7,2938689.0,En cours,,
Leader Dual-Track (FR + EN/WT),22,sept. 2029,Y2,165.9,1301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1467.0,0.0,0.0,86.0,14212.0,10670.0,24882.0,222.0,2209.0,2.7,11.5,25.8,0,25103.0,301242.0,84.4,21188.0,3916.0,4864.0,1550.0,4,2500,0.0,2500.0,15688.0,optimal,11081.0,10107.0,147959.0,10.7,3223287.0,En cours,,
Leader Dual-Track (FR + EN/WT),23,oct. 2029,Y2,178.8,1413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1592.0,0.0,0.0,87.0,15500.0,11587.0,27087.0,306.0,3043.0,3.7,11.5,27.9,0,27393.0,328715.0,84.4,23133.0,4260.0,4880.0,1550.0,4,2500,0.0,2500.0,16310.0,optimal,11097.0,12037.0,159995.0,10.7,3517247.0,En cours,,
Leader Dual-Track (FR + EN/WT),24,nov. 2029,Y2,191.9,1527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1719.0,0.0,0.0,88.0,16834.0,12520.0,29354.0,402.0,4007.0,4.9,11.5,30.0,0,29757.0,357078.0,84.5,25143.0,4613.0,4896.0,6050.0,5,2500,5637.0,8137.0,19699.0,optimal,15763.0,9381.0,905153.0,12.1,4320648.0,En cours,,
Leader Dual-Track (FR + EN/WT),25,déc. 2029,Y3,205.2,1642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1848.0,0.0,0.0,89.0,18290.0,13468.0,31758.0,519.0,5169.0,6.3,11.5,32.1,0,32277.0,387319.0,84.6,27290.0,4986.0,8698.0,6050.0,5,5000,0.0,5000.0,21311.0,optimal,24232.0,3059.0,908212.0,10.6,4105579.0,En cours,,
Leader Dual-Track (FR + EN/WT),26,jan. 2030,Y3,218.7,1760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1979.0,0.0,0.0,91.0,19802.0,14431.0,34233.0,653.0,6503.0,7.9,11.5,34.2,0,34886.0,418637.0,84.6,29516.0,5371.0,8727.0,6050.0,5,5000,0.0,5000.0,22799.0,optimal,24260.0,5256.0,913468.0,10.6,4437551.0,En cours,,
